Subj,List,Trial,Order,Pattern,Regularity,Resp,PListPos,Target,TWord,TListPos,RawFreq,FreqLog,TARG_OTH,CORR_WRONG,ODD_CHECKS
54,1,24,11,SW,reg,vacuum,1,other,vacuum,5,5810,8.66733585,other,correct,2
55,1,24,8,SW,reg,0,0,otheromitted,vacuum,5,5810,8.66733585,other,wrong,2
57,1,24,3,SW,reg,vacuum,4,other,vacuum,5,5810,8.66733585,other,correct,2
60,1,24,8,SW,reg,vacuum,5,other,vacuum,5,5810,8.66733585,other,correct,2
2,2,41,20,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
3,2,41,22,WS,reg,vignette,4,other,vignette,4,528,6.269096284,other,correct,8
4,2,41,19,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
5,2,41,24,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
8,2,41,4,WS,reg,vignet,3,other,vignette,4,528,6.269096284,other,correct,8
9,2,41,23,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
11,2,41,19,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
14,2,41,2,WS,reg,vignette,1,other,vignette,4,528,6.269096284,other,correct,8
20,2,41,41,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
22,2,41,44,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
23,2,41,12,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
25,2,41,10,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
27,2,41,15,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
29,2,41,20,WS,reg,vingette,2,other,vignette,4,528,6.269096284,other,correct,8
31,2,41,6,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
32,2,41,24,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
34,2,41,33,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
36,2,41,34,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
38,2,41,8,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
41,2,41,20,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
43,2,41,9,WS,reg,vignette,4,other,vignette,4,528,6.269096284,other,correct,8
45,2,41,51,WS,reg,vignette,4,other,vignette,4,528,6.269096284,other,correct,8
47,2,41,32,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
50,2,41,27,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
52,2,41,49,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
53,2,41,37,WS,reg,vignette,4,other,vignette,4,528,6.269096284,other,correct,8
56,2,41,38,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
58,2,41,15,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
59,2,41,10,WS,reg,0,0,otheromitted,vignette,4,528,6.269096284,other,wrong,8
1,1,37,29,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
6,1,37,1,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
7,1,37,3,SW,reg,virus,2,other,virus,5,10994,9.305104948,other,correct,4
10,1,37,7,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
12,1,37,10,SW,reg,virus,5,other,virus,5,10994,9.305104948,other,correct,4
13,1,37,19,SW,reg,virus,4,other,virus,5,10994,9.305104948,other,correct,4
15,1,37,31,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
16,1,37,36,SW,reg,virus,5,other,virus,5,10994,9.305104948,other,correct,4
17,1,37,19,SW,reg,virus,3,other,virus,5,10994,9.305104948,other,correct,4
18,1,37,16,SW,reg,virus,4,other,virus,5,10994,9.305104948,other,correct,4
19,1,37,21,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
21,1,37,6,SW,reg,virus,4,other,virus,5,10994,9.305104948,other,correct,4
24,1,37,39,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
26,1,37,34,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
28,1,37,5,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
30,1,37,41,SW,reg,virus,4,other,virus,5,10994,9.305104948,other,correct,4
33,1,37,11,SW,reg,virus,5,other,virus,5,10994,9.305104948,other,correct,4
35,1,37,38,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
37,1,37,14,SW,reg,virus,3,other,virus,5,10994,9.305104948,other,correct,4
39,1,37,23,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
40,1,37,46,SW,reg,virus,1,other,virus,5,10994,9.305104948,other,correct,4
42,1,37,52,SW,reg,virus,6,other,virus,5,10994,9.305104948,other,correct,4
44,1,37,21,SW,reg,virus,1,other,virus,5,10994,9.305104948,other,correct,4
46,1,37,29,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
48,1,37,45,SW,reg,virus,1,other,virus,5,10994,9.305104948,other,correct,4
49,1,37,42,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
51,1,37,51,SW,reg,0,0,otheromitted,virus,5,10994,9.305104948,other,wrong,4
54,1,37,7,SW,reg,virus,3,other,virus,5,10994,9.305104948,other,correct,4
55,1,37,21,SW,reg,virus,1,other,virus,5,10994,9.305104948,other,correct,4
57,1,37,24,SW,reg,virus,3,other,virus,5,10994,9.305104948,other,correct,4
60,1,37,35,SW,reg,virus,5,other,virus,5,10994,9.305104948,other,correct,4
2,2,18,47,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
3,2,18,6,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
4,2,18,12,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
5,2,18,28,SW,reg,weather,5,other,weather,1,27762,10.23142346,other,correct,9
8,2,18,1,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
9,2,18,52,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
11,2,18,47,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
14,2,18,43,SW,reg,weather,2,other,weather,1,27762,10.23142346,other,correct,9
20,2,18,22,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
22,2,18,6,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
23,2,18,8,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
25,2,18,14,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
27,2,18,13,SW,reg,weather,3,other,weather,1,27762,10.23142346,other,correct,9
29,2,18,18,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
31,2,18,13,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
32,2,18,45,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
34,2,18,25,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
36,2,18,37,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
38,2,18,14,SW,reg,weather,2,other,weather,1,27762,10.23142346,other,correct,9
41,2,18,49,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
43,2,18,10,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
45,2,18,3,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
47,2,18,44,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
50,2,18,50,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
52,2,18,32,SW,reg,weather,4,other,weather,1,27762,10.23142346,other,correct,9
53,2,18,13,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
56,2,18,2,SW,reg,weather,1,other,weather,1,27762,10.23142346,other,correct,9
58,2,18,42,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
59,2,18,17,SW,reg,0,0,otheromitted,weather,1,27762,10.23142346,other,wrong,9
2,2,29,43,SW,reg,wedding,3,other,wedding,6,17360,9.761923988,other,correct,4
3,2,29,43,SW,reg,wedding,2,other,wedding,6,17360,9.761923988,other,correct,4
4,2,29,20,SW,reg,0,0,otheromitted,wedding,6,17360,9.761923988,other,wrong,4
5,2,29,32,SW,reg,wedding,3,other,wedding,6,17360,9.761923988,other,correct,4
8,2,29,37,SW,reg,wedding,2,other,wedding,6,17360,9.761923988,other,correct,4
9,2,29,46,SW,reg,0,0,otheromitted,wedding,6,17360,9.761923988,other,wrong,4
11,2,29,4,SW,reg,wedding,6,other,wedding,6,17360,9.761923988,other,correct,4
14,2,29,4,SW,reg,0,0,otheromitted,wedding,6,17360,9.761923988,other,wrong,4
20,2,29,1,SW,reg,wedding,4,other,wedding,6,17360,9.761923988,other,correct,4
22,2,29,30,SW,reg,wedding,5,other,wedding,6,17360,9.761923988,other,correct,4
23,2,29,41,SW,reg,0,0,otheromitted,wedding,6,17360,9.761923988,other,wrong,4
25,2,29,1,SW,reg,wedding,6,other,wedding,6,17360,9.761923988,other,correct,4
27,2,29,45,SW,reg,wedding,3,other,wedding,6,17360,9.761923988,other,correct,4
29,2,29,51,SW,reg,0,0,otheromitted,wedding,6,17360,9.761923988,other,wrong,4
31,2,29,5,SW,reg,0,0,otheromitted,wedding,6,17360,9.761923988,other,wrong,4
32,2,29,51,SW,reg,wedding,3,other,wedding,6,17360,9.761923988,other,correct,4
34,2,29,48,SW,reg,wedding,1,other,wedding,6,17360,9.761923988,other,correct,4
36,2,29,38,SW,reg,wedding,1,other,wedding,6,17360,9.761923988,other,correct,4
38,2,29,9,SW,reg,0,0,otheromitted,wedding,6,17360,9.761923988,other,wrong,4
41,2,29,42,SW,reg,wedding,5,other,wedding,6,17360,9.761923988,other,correct,4
43,2,29,45,SW,reg,wedding,2,other,wedding,6,17360,9.761923988,other,correct,4
45,2,29,1,SW,reg,0,0,otheromitted,wedding,6,17360,9.761923988,other,wrong,4
47,2,29,18,SW,reg,wedding,2,other,wedding,6,17360,9.761923988,other,correct,4
50,2,29,28,SW,reg,wedding,2,other,wedding,6,17360,9.761923988,other,correct,4
52,2,29,33,SW,reg,wedding,2,other,wedding,6,17360,9.761923988,other,correct,4
53,2,29,42,SW,reg,0,0,otheromitted,wedding,6,17360,9.761923988,other,wrong,4
56,2,29,22,SW,reg,wedding,3,other,wedding,6,17360,9.761923988,other,correct,4
58,2,29,41,SW,reg,wedding,2,other,wedding,6,17360,9.761923988,other,correct,4
59,2,29,11,SW,reg,0,0,otheromitted,wedding,6,17360,9.761923988,other,wrong,4
1,1,52,1,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
6,1,52,9,SW,reg,whistle,5,other,whistle,7,3363,8.120588712,other,correct,5
7,1,52,14,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
10,1,52,42,SW,reg,whistle,4,other,whistle,7,3363,8.120588712,other,correct,5
12,1,52,22,SW,reg,whistle,1,other,whistle,7,3363,8.120588712,other,correct,5
13,1,52,30,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
15,1,52,28,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
16,1,52,5,SW,reg,whistle,3,other,whistle,7,3363,8.120588712,other,correct,5
17,1,52,25,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
18,1,52,35,SW,reg,whistle,3,other,whistle,7,3363,8.120588712,other,correct,5
19,1,52,52,SW,reg,whistle,3,other,whistle,7,3363,8.120588712,other,correct,5
21,1,52,36,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
24,1,52,35,SW,reg,whistle,3,other,whistle,7,3363,8.120588712,other,correct,5
26,1,52,3,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
28,1,52,42,SW,reg,whistle,3,other,whistle,7,3363,8.120588712,other,correct,5
30,1,52,28,SW,reg,whistle,5,other,whistle,7,3363,8.120588712,other,correct,5
33,1,52,10,SW,reg,whistle,5,other,whistle,7,3363,8.120588712,other,correct,5
35,1,52,6,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
37,1,52,39,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
39,1,52,9,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
40,1,52,22,SW,reg,whistle,2,other,whistle,7,3363,8.120588712,other,correct,5
42,1,52,23,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
44,1,52,44,SW,reg,whistle,3,other,whistle,7,3363,8.120588712,other,correct,5
46,1,52,52,SW,reg,whistle,2,other,whistle,7,3363,8.120588712,other,correct,5
48,1,52,28,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
49,1,52,32,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
51,1,52,52,SW,reg,whistle,5,other,whistle,7,3363,8.120588712,other,correct,5
54,1,52,27,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
55,1,52,14,SW,reg,whistle,2,other,whistle,7,3363,8.120588712,other,correct,5
57,1,52,48,SW,reg,0,0,otheromitted,whistle,7,3363,8.120588712,other,wrong,5
60,1,52,2,SW,reg,whistle,8,other,whistle,7,3363,8.120588712,other,correct,5
1,1,34,28,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
6,1,34,32,SW,reg,widow,1,other,widow,2,4867,8.49023301,other,correct,6
7,1,34,19,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
10,1,34,11,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
12,1,34,52,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
13,1,34,17,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
15,1,34,30,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
16,1,34,14,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
17,1,34,17,SW,reg,widow,3,other,widow,2,4867,8.49023301,other,correct,6
18,1,34,7,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
19,1,34,31,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
21,1,34,35,SW,reg,widow,7,other,widow,2,4867,8.49023301,other,correct,6
24,1,34,47,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
26,1,34,40,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
28,1,34,16,SW,reg,widow,5,other,widow,2,4867,8.49023301,other,correct,6
30,1,34,13,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
33,1,34,52,SW,reg,widow,7,other,widow,2,4867,8.49023301,other,correct,6
35,1,34,48,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
37,1,34,33,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
39,1,34,3,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
40,1,34,52,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
42,1,34,2,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
44,1,34,22,SW,reg,widow,6,other,widow,2,4867,8.49023301,other,correct,6
46,1,34,50,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
48,1,34,21,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
49,1,34,27,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
51,1,34,15,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
54,1,34,21,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
55,1,34,26,SW,reg,0,0,otheromitted,widow,2,4867,8.49023301,other,wrong,6
57,1,34,42,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
60,1,34,9,SW,reg,widow,2,other,widow,2,4867,8.49023301,other,correct,6
1,1,9,3,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
6,1,9,10,SW,reg,window,4,other,window,4,52383,10.86633739,other,correct,2
7,1,9,50,SW,reg,window,4,other,window,4,52383,10.86633739,other,correct,2
10,1,9,14,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
12,1,9,41,SW,reg,window,7,other,window,4,52383,10.86633739,other,correct,2
13,1,9,24,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
15,1,9,29,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
16,1,9,33,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
17,1,9,39,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
18,1,9,23,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
19,1,9,39,SW,reg,window,5,other,window,4,52383,10.86633739,other,correct,2
21,1,9,4,SW,reg,window,5,other,window,4,52383,10.86633739,other,correct,2
24,1,9,51,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
26,1,9,29,SW,reg,window,3,other,window,4,52383,10.86633739,other,correct,2
28,1,9,1,SW,reg,window,3,other,window,4,52383,10.86633739,other,correct,2
30,1,9,35,SW,reg,window,3,other,window,4,52383,10.86633739,other,correct,2
33,1,9,5,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
35,1,9,9,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
37,1,9,41,SW,reg,window,6,other,window,4,52383,10.86633739,other,correct,2
39,1,9,40,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
40,1,9,25,SW,reg,window,7,other,window,4,52383,10.86633739,other,correct,2
42,1,9,4,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
44,1,9,49,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
46,1,9,3,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
48,1,9,22,SW,reg,window,4,other,window,4,52383,10.86633739,other,correct,2
49,1,9,29,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
51,1,9,19,SW,reg,window,4,other,window,4,52383,10.86633739,other,correct,2
54,1,9,30,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
55,1,9,43,SW,reg,window,5,other,window,4,52383,10.86633739,other,correct,2
57,1,9,4,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
60,1,9,1,SW,reg,0,0,otheromitted,window,4,52383,10.86633739,other,wrong,2
1,1,7,32,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
6,1,7,12,SW,reg,winter,2,other,winter,7,35851,10.48712674,other,correct,2
7,1,7,27,SW,reg,winter,4,other,winter,7,35851,10.48712674,other,correct,2
10,1,7,35,SW,reg,winter,4,other,winter,7,35851,10.48712674,other,correct,2
12,1,7,11,SW,reg,winter,4,other,winter,7,35851,10.48712674,other,correct,2
13,1,7,36,SW,reg,winter,4,other,winter,7,35851,10.48712674,other,correct,2
15,1,7,10,SW,reg,winter,4,other,winter,7,35851,10.48712674,other,correct,2
16,1,7,37,SW,reg,winter,1,other,winter,7,35851,10.48712674,other,correct,2
17,1,7,38,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
18,1,7,27,SW,reg,winter,4,other,winter,7,35851,10.48712674,other,correct,2
19,1,7,10,SW,reg,winter,5,other,winter,7,35851,10.48712674,other,correct,2
21,1,7,45,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
24,1,7,33,SW,reg,winter,2,other,winter,7,35851,10.48712674,other,correct,2
26,1,7,45,SW,reg,winter,1,other,winter,7,35851,10.48712674,other,correct,2
28,1,7,48,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
30,1,7,7,SW,reg,winter,4,other,winter,7,35851,10.48712674,other,correct,2
33,1,7,3,SW,reg,0,0,otheromitted,winter,7,35851,10.48712674,other,wrong,2
35,1,7,44,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
37,1,7,24,SW,reg,0,0,otheromitted,winter,7,35851,10.48712674,other,wrong,2
39,1,7,11,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
40,1,7,49,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
42,1,7,14,SW,reg,winter,5,other,winter,7,35851,10.48712674,other,correct,2
44,1,7,11,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
46,1,7,26,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
48,1,7,32,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
49,1,7,14,SW,reg,0,0,otheromitted,winter,7,35851,10.48712674,other,wrong,2
51,1,7,26,SW,reg,winter,6,other,winter,7,35851,10.48712674,other,correct,2
54,1,7,6,SW,reg,0,0,otheromitted,winter,7,35851,10.48712674,other,wrong,2
55,1,7,5,SW,reg,winter,3,other,winter,7,35851,10.48712674,other,correct,2
57,1,7,9,SW,reg,winter,2,other,winter,7,35851,10.48712674,other,correct,2
60,1,7,30,SW,reg,winter,7,other,winter,7,35851,10.48712674,other,correct,2
2,2,48,48,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
3,2,48,10,SW,reg,wizard,2,other,wizard,7,2861,7.958926493,other,correct,7
4,2,48,23,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
5,2,48,12,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
8,2,48,15,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
9,2,48,14,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
11,2,48,18,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
14,2,48,20,SW,reg,wizard,4,other,wizard,7,2861,7.958926493,other,correct,7
20,2,48,27,SW,reg,wizard,5,other,wizard,7,2861,7.958926493,other,correct,7
22,2,48,12,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
23,2,48,13,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
25,2,48,21,SW,reg,wizard,5,other,wizard,7,2861,7.958926493,other,correct,7
27,2,48,18,SW,reg,wizard,3,other,wizard,7,2861,7.958926493,other,correct,7
29,2,48,9,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
31,2,48,43,SW,reg,wizard,1,other,wizard,7,2861,7.958926493,other,correct,7
32,2,48,21,SW,reg,wizard,4,other,wizard,7,2861,7.958926493,other,correct,7
34,2,48,11,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
36,2,48,21,SW,reg,wizard,3,other,wizard,7,2861,7.958926493,other,correct,7
38,2,48,27,SW,reg,wizard,1,other,wizard,7,2861,7.958926493,other,correct,7
41,2,48,6,SW,reg,wizard,6,other,wizard,7,2861,7.958926493,other,correct,7
43,2,48,5,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
45,2,48,38,SW,reg,wizard,2,other,wizard,7,2861,7.958926493,other,correct,7
47,2,48,8,SW,reg,wizard,5,other,wizard,7,2861,7.958926493,other,correct,7
50,2,48,45,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
52,2,48,46,SW,reg,wizard,2,other,wizard,7,2861,7.958926493,other,correct,7
53,2,48,49,SW,reg,wizard,6,other,wizard,7,2861,7.958926493,other,correct,7
56,2,48,9,SW,reg,wizard,2,other,wizard,7,2861,7.958926493,other,correct,7
58,2,48,23,SW,reg,wizard,3,other,wizard,7,2861,7.958926493,other,correct,7
59,2,48,15,SW,reg,0,0,otheromitted,wizard,7,2861,7.958926493,other,wrong,7
2,2,2,38,SW,reg,zebra,1,other,zebra,6,939,6.844815479,other,correct,7
3,2,2,36,SW,reg,zebra,1,other,zebra,6,939,6.844815479,other,correct,7
4,2,2,5,SW,reg,zebra,4,other,zebra,6,939,6.844815479,other,correct,7
5,2,2,42,SW,reg,zebra,3,other,zebra,6,939,6.844815479,other,correct,7
8,2,2,30,SW,reg,zebra,1,other,zebra,6,939,6.844815479,other,correct,7
9,2,2,1,SW,reg,0,0,otheromitted,zebra,6,939,6.844815479,other,wrong,7
11,2,2,34,SW,reg,zebra,4,other,zebra,6,939,6.844815479,other,correct,7
14,2,2,51,SW,reg,zebra,3,other,zebra,6,939,6.844815479,other,correct,7
20,2,2,12,SW,reg,0,0,otheromitted,zebra,6,939,6.844815479,other,wrong,7
22,2,2,4,SW,reg,zebra,4,other,zebra,6,939,6.844815479,other,correct,7
23,2,2,51,SW,reg,0,0,otheromitted,zebra,6,939,6.844815479,other,wrong,7
25,2,2,44,SW,reg,zebra,5,other,zebra,6,939,6.844815479,other,correct,7
27,2,2,49,SW,reg,zebra,6,other,zebra,6,939,6.844815479,other,correct,7
29,2,2,39,SW,reg,0,0,otheromitted,zebra,6,939,6.844815479,other,wrong,7
31,2,2,27,SW,reg,0,0,otheromitted,zebra,6,939,6.844815479,other,wrong,7
32,2,2,23,SW,reg,0,0,otheromitted,zebra,6,939,6.844815479,other,wrong,7
34,2,2,44,SW,reg,zebra,3,other,zebra,6,939,6.844815479,other,correct,7
36,2,2,17,SW,reg,0,0,otheromitted,zebra,6,939,6.844815479,other,wrong,7
38,2,2,4,SW,reg,zebra,2,other,zebra,6,939,6.844815479,other,correct,7
41,2,2,27,SW,reg,zebra,4,other,zebra,6,939,6.844815479,other,correct,7
43,2,2,6,SW,reg,zebra,4,other,zebra,6,939,6.844815479,other,correct,7
45,2,2,13,SW,reg,zebra,5,other,zebra,6,939,6.844815479,other,correct,7
47,2,2,11,SW,reg,zebra,6,other,zebra,6,939,6.844815479,other,correct,7
50,2,2,7,SW,reg,zebra,4,other,zebra,6,939,6.844815479,other,correct,7
52,2,2,17,SW,reg,zebra,3,other,zebra,6,939,6.844815479,other,correct,7
53,2,2,50,SW,reg,zebra,5,other,zebra,6,939,6.844815479,other,correct,7
56,2,2,23,SW,reg,0,0,otheromitted,zebra,6,939,6.844815479,other,wrong,7
58,2,2,4,SW,reg,zebra,3,other,zebra,6,939,6.844815479,other,correct,7
59,2,2,44,SW,reg,zebra,1,other,zebra,6,939,6.844815479,other,correct,7
2,2,36,9,SW,reg,zipper,1,other,zipper,7,1354,7.210818453,other,correct,5
3,2,36,30,SW,reg,zipper,1,other,zipper,7,1354,7.210818453,other,correct,5
4,2,36,40,SW,reg,zipper,5,other,zipper,7,1354,7.210818453,other,correct,5
5,2,36,1,SW,reg,zipper,5,other,zipper,7,1354,7.210818453,other,correct,5
8,2,36,12,SW,reg,zipper,3,other,zipper,7,1354,7.210818453,other,correct,5
9,2,36,12,SW,reg,0,0,otheromitted,zipper,7,1354,7.210818453,other,wrong,5
11,2,36,26,SW,reg,zipper,1,other,zipper,7,1354,7.210818453,other,correct,5
14,2,36,39,SW,reg,zipper,4,other,zipper,7,1354,7.210818453,other,correct,5
20,2,36,44,SW,reg,0,0,otheromitted,zipper,7,1354,7.210818453,other,wrong,5
22,2,36,17,SW,reg,zipper,3,other,zipper,7,1354,7.210818453,other,correct,5
23,2,36,43,SW,reg,zipper,4,other,zipper,7,1354,7.210818453,other,correct,5
